,id,alias,name,description,subscriptionCount,subscribed,read,createdAt,updatedAt,canPost,ignorePost,invisible,isSchool,fullyAnonymous,canUseNickname,shouldCategorized,shouldPostCategorized,hasPostCategories,titlePlaceholder,postTitlePlaceholder,subcategories,topics,nsfw,limitCountries,limitStage,availableLayouts,favorite,postThumbnail.size,ipCountryCondition.exclude,ipCountryCondition.include,postCount.last30Days,heroImage.url,heroImage.type,heroImage.width,heroImage.height,logo.url,logo.type,logo.width,logo.height,mediaThreshold.RACY,mediaThreshold.ADULT,mediaThreshold.VIOLENCE
349,6ea32129-c485-4321-9030-f7f45ae4cc2f,med,醫事人員,"歡迎大家交流與醫事人員有關的內容還有做專業討論～不論是在學學生或是在實習、工作的大家，都歡迎在白袍板發文。

過渡期背景圖圖源<a href=""http://www.freepik.com"">Designed by macrovector_official / Freepik</a>",28111,False,False,2020-02-04T07:48:53.573Z,2021-03-01T13:27:51.010Z,False,False,False,False,False,True,False,False,False,,去看板規，我打的很幸苦🥺,[],"['工作', '考試', '健保', 'Askmeanything', '活動']",False,[],0,"['classic', 'link']",False,small,[],[],69,https://megapx-assets.dcard.tw/images/b1b91677-4a5c-484b-aa41-8addab4c3e94/full.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/03ba4d24-9af3-4c38-bdd4-095d4354d905/full.jpeg,image/jpeg,200.0,200.0,,,
297,d05d1ad3-7678-47a7-b498-9e108b74657e,hiphop,嘻哈,歡迎大家討論嘻哈文化相關主題，包含但不限於饒舌、beatbox、街舞、塗鴉等內容。,27993,False,False,2020-02-04T07:40:13.573Z,2020-09-14T06:37:59.268Z,False,False,False,False,False,True,False,False,False,,,[],[],False,[],0,"['classic', 'link']",False,small,[],[],62,https://megapx-assets.dcard.tw/images/6b71c8ef-3b4b-4cdd-aa83-ce4bf613ce0c/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/1ed548df-854b-4ef9-b5e0-5bb863b95b34/orig.jpeg,image/jpeg,200.0,200.0,,,
241,26e4252c-63d8-401b-82a9-110fe1e306db,lesbian,Les,屬於 Lesbians 的小天地。,27443,False,False,2020-02-04T07:30:53.573Z,2020-09-14T06:39:59.629Z,False,True,True,False,True,True,False,False,False,,"1. 請至少15字勿填充
2. 避免發表個人社群帳號或交換個資",[],"['板規', 'Les']",True,[],0,"['classic', 'link']",False,small,[],[],107,https://megapx-assets.dcard.tw/images/d2caa863-122d-4082-8887-4b2500e28f02/orig.jpeg,image/jpeg,1170.0,390.0,https://megapx-assets.dcard.tw/images/8783002d-bbf9-4f35-bf11-23cc83ec0101/orig.jpeg,image/jpeg,200.0,200.0,,,
288,4071b933-4198-49b2-93c6-dfce2f0dc272,marvel_studios,漫威,歡迎發表與漫威有關的一切文章，包含漫畫、電影及活動等等。,27425,False,False,2020-02-04T07:38:43.573Z,2020-09-14T06:42:27.504Z,False,False,False,False,False,True,False,False,False,,,[],[],False,[],0,"['classic', 'link']",False,small,[],[],6,https://megapx-assets.dcard.tw/images/d6a3b4e4-a622-4fd1-b50d-4906b4cdf817/orig.jpeg,image/jpeg,1239.0,413.0,https://megapx-assets.dcard.tw/images/607155c5-81f2-41e7-b545-2ddde286315e/orig.jpeg,image/jpeg,200.0,200.0,,,
389,960b42f9-9dc3-483e-829f-466be52d2906,tech_job,科技業,科技業版,26726,False,False,2020-04-20T05:48:11.419Z,2021-04-05T12:06:28.632Z,False,False,False,False,False,True,False,False,False,,,[],[],False,[],0,"['classic', 'link']",False,small,[],[],243,https://megapx-assets.dcard.tw/images/5856e177-e78a-44d1-9a1c-f53be1a7db74/orig.jpeg,image/jpeg,512.0,171.0,https://megapx-assets.dcard.tw/images/c4bb5181-2f3c-4c5e-8006-c8bea5a69e99/orig.jpeg,image/jpeg,200.0,200.0,,,
255,3efb479b-3298-44bb-b56f-2090b1a7e2df,toy,玩具,歡迎交流包含公仔、玩具、模型、模改、扭蛋、一番賞，以及娃娃收藏類型的文章。,26276,False,False,2020-02-04T07:33:13.573Z,2020-09-14T06:38:36.037Z,False,False,False,False,False,True,False,False,False,,,[],[],False,[],0,"['classic', 'link']",False,small,[],[],112,https://megapx-assets.dcard.tw/images/0b039763-de67-4afc-b207-1dd17a50e1d1/orig.jpeg,image/jpeg,1420.0,473.0,https://megapx-assets.dcard.tw/images/a35fcf45-81e1-45fd-977b-3beb889a2942/orig.jpeg,image/jpeg,200.0,200.0,,,
295,3d5ea668-ec42-458c-91bb-12fa8e9afa27,musicevent,音樂活動,討論各種音樂活動的心得與資訊，包含但不限於：音樂祭、演唱會、表演等等。愛惜帳號，發文時請按照格式！票務相關文章格式請看置頂！,26092,False,False,2020-02-04T07:39:53.573Z,2021-01-15T10:30:21.318Z,False,False,False,False,False,True,False,False,False,,愛惜帳號，發文時請按照格式！票務相關文章格式請看置頂！,[],"['適合聽音樂的活動', '音樂祭']",False,[],0,['classic'],False,small,[],[],172,https://megapx-assets.dcard.tw/images/a332cc22-d3da-447a-b47b-34e4b898a447/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/1fca37d7-f245-4d97-b305-2b981387e2f0/full.jpeg,image/jpeg,200.0,200.0,,,
235,db901754-0902-4229-bd04-362f72e4ae8a,menstrual,生理用品,本板為生理用品板，舉凡國內外女性月經期間使用的產品，例如衛生棉、布衛生棉、衛生棉條、月亮杯、月事內褲、月事海綿，皆屬於本板討論範圍。,25773,False,False,2020-02-04T07:29:53.573Z,2020-09-18T15:12:01.399Z,False,False,False,False,False,True,False,False,False,,"請於本版討論範圍內，遵守版規發文
注意:避孕、情趣用品和私密保養非本版範圍",[],[],False,[],0,"['classic', 'link']",False,small,[],[],10,https://megapx-assets.dcard.tw/images/b6c87108-04ff-4392-bca3-1630a5d42f7f/orig.jpeg,image/jpeg,993.0,331.0,https://megapx-assets.dcard.tw/images/094757ab-6d1a-45a9-980a-8340d662824c/orig.jpeg,image/jpeg,200.0,200.0,,,
312,57288c27-f141-4270-8b56-a1c7a1336f54,disney,迪士尼,歡迎喜歡迪士尼的卡友來分享情報！,25763,False,False,2020-02-04T07:42:43.573Z,2020-09-14T06:39:20.773Z,False,False,False,False,False,True,False,False,False,,,[],[],False,[],0,"['classic', 'link']",False,small,[],[],13,https://megapx-assets.dcard.tw/images/a525a9da-8f8f-44c6-a596-ce829c3854e6/orig.jpeg,image/jpeg,553.0,184.0,https://megapx-assets.dcard.tw/images/182cabb3-d1e9-436b-8a4a-acd16db15f2c/orig.jpeg,image/jpeg,200.0,200.0,,,
334,e600760f-46c5-40a6-96b4-4b201770464a,military,軍旅,"洞！三！夭！又你！拖拖拉拉慢吞吞的，你過年啊？整個三連就等你一個。三連！
阿你不是三連的喔，舉手答有啊？莫名其妙。奇怪了～頭髮剪掉智商也剪掉了是不是？",25547,False,False,2020-02-04T07:46:23.573Z,2020-09-14T06:32:45.743Z,False,False,False,False,False,True,False,False,False,,,[],"['洞八', '官校生', '國家國家', '親愛精誠']",False,[],0,"['classic', 'link']",False,small,[],[],278,https://megapx-assets.dcard.tw/images/9f07190c-6524-41f0-9e18-819a4e4381f5/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/c16db6a0-8338-435a-9d9b-da69a7df4077/full.jpeg,image/jpeg,200.0,200.0,,,
385,932897c6-3470-4053-993a-86aa390b9c6b,showdogs,曬狗,你家的狗曬起來！,25379,False,False,2020-03-24T03:24:26.856Z,2020-05-20T10:27:42.648Z,False,True,False,False,False,True,False,False,False,,,[],[],False,[],0,"['image', 'video', 'link']",False,small,[],[],59,https://megapx-assets.dcard.tw/images/a98c56b9-c92b-45de-9fa7-c98de734fede/full.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/e9197f8e-f922-4518-8e2b-5a66b11533de/orig.jpeg,image/jpeg,200.0,200.0,,,
369,f70adbe9-4a58-4dd6-b6a0-7e5e06e2afce,kaohsiung,高雄,只要你是關心高雄、熱愛高雄的朋友們，都歡迎分享屬於你自己的高雄故事，無論是推薦的地方美食、分享資訊、協尋都可以！,25272,False,False,2020-02-04T07:52:13.573Z,2020-09-14T06:42:07.238Z,False,False,False,False,False,True,False,False,False,,,[],"['高雄美食', '高雄旅遊']",False,[],0,"['classic', 'link']",False,small,[],[],72,https://megapx-assets.dcard.tw/images/029c483b-627d-4c99-995e-7e84c36b9c7c/orig.jpeg,image/jpeg,800.0,267.0,https://megapx-assets.dcard.tw/images/626f7395-807f-4d3c-988c-8da57829e347/orig.jpeg,image/jpeg,200.0,200.0,,,
282,e271b323-0e08-4d9f-b379-dfbd82cfa32b,hypermarket,量販店,歡迎分享各大量販店（全聯、costco、家樂福、愛買、大潤發⋯）最新優惠情報、新品上市或商品開箱分享！,25220,False,False,2020-02-04T07:37:43.573Z,2020-10-27T01:42:22.648Z,False,False,False,False,False,True,False,False,True,,,[],[],False,[],0,"['classic', 'link']",False,small,[],[],19,https://megapx-assets.dcard.tw/images/af919d5f-301a-4eaf-bd9e-9dc0ff05af44/orig.jpeg,image/jpeg,936.0,312.0,https://megapx-assets.dcard.tw/images/dd7a3608-b8d3-45f9-9772-2bcc1f4092e1/orig.jpeg,image/jpeg,200.0,200.0,,,
406,16d8d779-4aff-4455-93e0-4a6cf3413d19,aov,傳說對決,"歡迎大家一起遊玩，但請保持理性遊戲
請不要做任何人身攻擊！

請詳細閱讀板規內容和置頂文🙂
另外板主絕對不會加各位的ID，請勿受騙上當",24989,False,False,2020-05-19T05:35:50.145Z,2020-11-08T16:55:32.364Z,False,False,False,False,False,True,False,False,True,,,[],[],False,[],0,"['classic', 'link', 'image', 'video']",False,small,[],[],785,https://megapx-assets.dcard.tw/images/fa4f329f-e9d7-4462-b6d3-f9baca8aab6a/orig.jpeg,image/jpeg,1242.0,414.0,https://megapx-assets.dcard.tw/images/df1b8547-62ea-4c18-8dd6-2a4a53e1b4ce/orig.jpeg,image/jpeg,200.0,200.0,,,
367,f8acd3e6-17e9-4d9d-bc7c-bf24d94c2ad1,literature,詩文,詩文板提供分享討論新詩、散文、小說等文章，也歡迎各種詩詞文章創作在此發表。,24327,False,False,2020-02-04T07:51:53.573Z,2020-05-20T10:27:13.678Z,False,False,False,False,False,True,False,False,False,發文記得加入「話題」分類喲！,,"['新詩', '散文', '小說', '詞創']","['新詩', '散文', '小說', '詞創']",False,[],0,['classic'],False,small,,,258,https://megapx-assets.dcard.tw/images/b5dcb264-1714-431c-8ac1-609cd276096d/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/693c0654-f988-479e-9750-ff5e52bf99ab/full.jpeg,image/jpeg,200.0,200.0,,,
392,a5837b3c-088c-45a0-b537-28f91ce83c63,oversea_job,海外工作,"Hello, 到世界各地挑戰也是你的夢想嗎？你是已經過關斬將成功踏上世界舞台的前輩嗎？一起來分享這份寶貴的經驗吧！",24047,False,False,2020-04-20T05:51:07.457Z,2020-09-14T06:45:07.937Z,False,False,False,False,False,True,False,False,True,,"徵才張貼統一限制文章格式如下：

【公司名稱】

【工作職缺】

【工作內容】

【工作地點】請填工作詳細地址，或註明在家工作

【工作時間】請註明上下班時間、有無午休時間、休假與加班，若是排班制，也請註明每個班別的時段

【徵求條件】禁止違反就業服務法及性別工作平等法等台灣現行法律，嚴禁特定性別與年齡

【加分條件】禁止違反就業服務法及性別工作平等法等台灣現行法律，嚴禁特定性別與年齡

【薪資待遇】請註明薪資範圍，不得低於台灣現行基本工資

【公司福利】

【聯絡方式】請填寫聯絡人、聯絡資訊，聯絡方式不得只有通訊軟體或社群網站帳號

【其他備註】請註明消息來源：本人設立之公司招募/本人所屬公司招募/純屬代po，個人並不屬於此公司",[],"['澳洲', '英國', '美國', '歐洲', '海外工作', '菲律賓']",False,[],0,"['classic', 'link']",False,small,[],[],30,https://megapx-assets.dcard.tw/images/7682d2fa-06a1-4582-9fc9-ce15e19b9bb4/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/e856449a-bcc7-4ba2-8179-eeff3e7fdb8e/orig.jpeg,image/jpeg,200.0,200.0,,,
344,e91644fb-5a42-42e0-9526-61b1e133559d,blockchain,區塊鏈,歡迎大家討論鏈圈、礦圈、幣圈的各種問題。,23826,False,False,2020-02-04T07:48:03.573Z,2021-04-11T17:09:32.581Z,False,False,False,False,False,True,False,False,True,,發文前記得選一下分類看看板規喔！,[],"['區塊鏈', '加密貨幣']",False,[],0,"['classic', 'link']",False,small,[],[],64,https://megapx-assets.dcard.tw/images/0b8beacf-51cb-49f9-9940-bbd2e1b98120/orig.jpeg,image/jpeg,1797.0,599.0,https://megapx-assets.dcard.tw/images/572bf286-5262-488d-99e8-b1f81a8260c3/orig.jpeg,image/jpeg,200.0,200.0,,,
359,2bb20844-07ec-41d3-830f-ae551fc31246,course,課程,本板提供討論、分享各類課程評價與心得 。,22710,False,False,2020-02-04T07:50:33.573Z,2020-05-20T10:26:22.069Z,False,False,False,False,False,True,True,False,False,發文記得加入「話題」分類喲！,,[],"['研究所', '補習班', '微積分', '程式語言', '通識', '選修', '必修']",False,[],0,['classic'],False,small,,,191,https://megapx-assets.dcard.tw/images/aee12037-f4ac-43e5-be6c-4373a195c4a0/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/0e7914f1-11ed-4624-a5e3-01683b6514e9/full.jpeg,image/jpeg,200.0,200.0,,,
329,826d2c1a-dc22-41fc-8963-5223339e7c00,free_dive,自由潛水,"歡迎各位小魚兒來到自由潛水看板！
此看板目的在給各位個平台分享自由潛水的各項資訊
從潛水考證資訊、分享練習技巧、揪團潛水練功、分享照片影片，讓更多人看見自由潛水的快樂與自由。

揪團潛水辦法更新中！
會盡快推出全新辦法！敬請期待～
⚠️發文請注意版規規範，以免遭檢舉。
板規
*禁止發表與本板主旨無關的內容
*發表言論請相互尊重、互相欣賞、請注意發言、禁止筆戰，經版主認定有筆戰行為，版主或留言進行勸導，若再犯將刪除留言並禁言數天。
*Dcard 禁止交換個人資料（分享單一主題類連結除外）
*可以使用貼文或留言分享學習心得與經驗～（包含潛店、教練名稱）但請勿涉及商業行為如公佈價錢。（善用揪團辦法：版規第9條）
*相同活動禁止三天內重複貼文（請先爬文以免文章遭刪除）
*黑特特別規定：黑特請將圖片、店名、教練名全數打碼，「不得隱射、使用諧音」以免觸法，違者經勸導並限期改善，未依規定執行者文章將被刪文。
*請勿留言惡意抹黑、不實指控、罵髒話、使用諧音罵髒話、濫用檢舉功能。
*揪團辦法請用匿名信箱或賴社群，勿留個資。",22146,False,False,2020-02-04T07:45:33.573Z,2021-04-03T10:36:32.451Z,False,False,False,False,False,True,False,False,False,板規,#放呆 #提問 #分享 #影片 #圖,[],"['freedive', '自由潛水']",False,[],0,"['classic', 'link']",False,small,[],[],30,https://megapx-assets.dcard.tw/images/36fa8f2e-dcc9-4852-9cd3-247108cbc91d/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/bc03d06d-dc9c-4979-befa-81aadebf1e91/orig.jpeg,image/jpeg,200.0,200.0,,,
443,d5f84f54-2ac2-42a2-96b1-de3d8c409b8b,psychology,心理,心理板是提供一個提供任何心理相關知識交流的地方，希望能讓對心理學有興趣的人、專業人員，以及相關科系的學生們進行討論。本板不具任何心理諮商及治療的功能，有迫切需求建議直接洽詢學校輔導中心或醫院。,21554,False,False,2020-09-28T03:46:14.321Z,2020-10-15T06:53:51.560Z,False,False,False,False,False,True,False,False,True,,"發文分類可自訂
徵求受試及情報文請務必點選分類",[],[],False,[],0,"['classic', 'link']",False,small,[],[],96,https://megapx-assets.dcard.tw/images/69fca327-4028-4e9b-8f9b-661e894afd31/full.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/9ecd290f-796f-4bb7-b639-9014339b2850/full.jpeg,image/jpeg,200.0,200.0,,,
309,7b05043f-048a-467e-92b2-adf3f2054ca8,girlslove,百合,本板提供討論、分享、詢問百合（Girls' Love）相關話題，歡迎分享各種屬性的 CP 坑、動漫畫推薦，也歡迎發表自創、二創小說或插圖哦！,21459,False,False,2020-02-04T07:42:13.573Z,2020-05-20T10:26:45.791Z,False,False,False,False,False,True,True,False,False,發文請記得在下一頁加入其他相關分類話題喲！,,[],"['citrus', '百合漫畫', '百合小說']",False,[],0,['classic'],False,small,,,39,https://megapx-assets.dcard.tw/images/9faaab73-7b84-451d-b076-9dfd11ff58df/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/0639f5c7-65a5-43f5-9d17-8a7aeb45c074/full.jpeg,image/jpeg,200.0,200.0,,,
358,02d48166-87df-474a-beb3-cc376bfd560e,korea_study,韓國留學,歡迎大家來板上分享在韓留學、生活、打工、旅遊 等資訊及心得👐🏻,21187,False,False,2020-02-04T07:50:23.573Z,2020-12-21T11:36:18.262Z,False,False,False,False,False,True,False,False,True,,標題前面請分類：#心得、#問題、#資訊,[],"['韓國留學', '韓國', '交換學生', '留學生', '留學生活', '打工', '語學堂']",False,[],0,"['classic', 'link']",False,small,[],[],32,https://megapx-assets.dcard.tw/images/c4238964-4918-4df9-afbc-b579ce0dd489/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/b3bf8041-7152-48a5-b3a6-b69d4edf6ffb/orig.jpeg,image/jpeg,200.0,200.0,,,
318,d55a7e9f-95c0-41d3-8890-964e233e36a7,baseball,棒球,供討論、分享、詢問與棒球相關的話題。或是各種國內外賽事（例：CPBL、MLB、日職等...）皆可在此討論！,20590,False,False,2020-02-04T07:43:43.573Z,2020-08-13T06:02:46.598Z,False,False,False,False,False,True,True,False,False,發文請記得在下一步驟加入話題或其他相關分類喲！,,[],"['JUSTDOIT', '中華職棒', '中信兄弟', 'Lamigo桃猿', 'CPBL', 'MLB', '陳偉殷', '日職', 'WBC', '統一獅', '富邦悍將']",False,[],0,"['classic', 'link']",False,small,[],[],87,https://megapx-assets.dcard.tw/images/40400e3b-3fa9-47b1-aaf0-06f1a2211e1c/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/e14798d3-48fc-4e60-8e5d-8f4a13653583/full.jpeg,image/jpeg,200.0,200.0,,,
7,3c91f2b0-6374-4467-b557-2e5383680afb,ntu,臺灣大學,臺灣大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,20305,False,False,2016-05-19T08:15:15.752Z,2020-08-13T08:59:36.642Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],224,https://megapx-assets.dcard.tw/images/cf164bf7-5918-4b53-956e-93632d033b14/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/9808ed78-e150-47bb-847f-70eab4b55470/orig.jpeg,image/jpeg,200.0,200.0,,,
258,a1f2e74c-16e2-47ef-9f29-845c121ac53e,architecture,建築,希望建築系或者對建築有興趣的朋友能夠分享自己的設計，圖面教學，等等，互相交流進步，互相協助，讓自己的設計和興趣能夠有地方分享,20010,False,False,2020-02-04T07:33:43.573Z,2020-09-14T06:43:40.592Z,False,False,False,False,False,True,False,False,True,,記得在標題加上 #問題、#教學 之類的較好分類喔,[],"['建築轉學考', '建築軟體', '事務所']",False,[],0,"['classic', 'link']",False,small,[],[],28,https://megapx-assets.dcard.tw/images/d8b06f3c-a476-4acf-ae6a-44193436d361/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/0b28a056-e4c7-4585-b607-9bc2e343fce4/full.jpeg,image/jpeg,200.0,200.0,,,
240,6754ab63-036c-49ba-bfa4-b95945046e29,otokonoko,偽娘,歡迎交流偽娘的穿搭及妝容與女裝的心路歷程分享，也歡迎女生們發文給予偽娘建議與鼓勵。,19817,False,False,2020-02-04T07:30:43.573Z,2020-09-14T06:39:25.820Z,False,False,False,False,True,True,False,False,False,,,[],['偽娘'],False,[],0,"['classic', 'link']",False,small,[],[],63,https://megapx-assets.dcard.tw/images/239e127d-59ee-45e8-900b-550775467b69/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/bdb900a2-be4b-4f90-be54-4e18ce1bbcea/full.jpeg,image/jpeg,200.0,200.0,,,
